,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
11,48,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,26,37,-0.17460317183169569,0.10623946019183902,9.220338983050848,0.41544117647058826,3.8543120638085746,9.220338983050848,226,537,2.500924214417745,14,6.692737430167598
12,49,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,8,0,0.9999998750000157,0.034632034482112405,14.714285714285714,0.558252427184466,6.109015256588072,14.714285714285714,115,206,2.9411764705882355,3,7.830097087378641
13,50,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,16,8,0.333333319444445,0.05442176858407762,15.72,0.49872773536895676,6.487491094147583,15.72,196,392,2.8419689119170983,2,7.313775510204081
14,51,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,25,7,0.5624999824218756,0.05333333324444445,14.564102564102564,0.477112676056338,6.016486096063561,14.564102564102564,271,566,2.5585585585585586,5,6.779151943462898
15,52,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,42,3,0.8666666474074078,0.08789062482833862,9.857142857142858,0.5383022774327122,4.158178053830229,9.857142857142858,260,483,2.72,5,7.318840579710145
16,53,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,58,38,0.20833333116319447,0.08318890807349313,11.378947368421052,0.4606845513413506,4.735852767904961,11.378947368421052,498,1076,2.6007497656982195,10,6.947026022304833
17,54,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,27,69,-0.4374999954427084,0.10126582267798964,14.32258064516129,0.5101351351351351,5.93308631211857,14.32258064516129,453,883,2.6206896551724137,3,7.033975084937713
18,55,https://insights.blackcoffer.com/evolution-of-advertising-industry/,3,3,0.0,0.026086956408317583,20.363636363636363,0.5401785714285714,8.361525974025975,20.363636363636363,121,224,2.832579185520362,3,7.633928571428571
19,56,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,20,0,0.9999999500000024,0.03597122295688629,10.673469387755102,0.5449330783938815,4.487360986459594,10.673469387755102,285,521,2.762088974854932,1,7.389635316698657
21,58,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,83,39,0.3606557347487235,0.13062098487085547,87.66666666666667,0.44771863117870725,35.24575411913815,87.66666666666667,471,1052,2.5106796116504855,16,6.63403041825095
22,59,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,28,51,-0.29113923682102233,0.09974747462153097,12.927272727272728,0.49929676511954996,5.370627796956911,12.927272727272728,355,710,2.6623748211731044,2,7.236619718309859
23,60,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,16,29,-0.28888888246913597,0.06311360439956017,12.089285714285714,0.5096011816838996,5.039554758387846,12.089285714285714,345,675,2.6864784546805347,1,7.321481481481482
24,61,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,32,24,0.1428571403061225,0.12362030877788012,13.028571428571428,0.34868421052631576,5.350902255639098,13.028571428571428,159,454,2.379157427937916,38,6.433920704845815
25,62,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,32,52,-0.238095235260771,0.12352941158304498,16.7027027027027,0.5048543689320388,6.883022828653897,16.7027027027027,312,618,2.687086092715232,4,7.309061488673139
26,63,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,4,0,0.9999997500000625,0.016194331918241572,23.666666666666668,0.539906103286385,9.68262910798122,23.666666666666668,115,213,2.7535545023696684,1,7.47887323943662
27,64,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,24,34,-0.17241379013079672,0.08814589652257462,14.477272727272727,0.46938775510204084,5.978664192949907,14.477272727272727,299,636,2.552380952380952,6,6.834905660377358
28,65,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,11,24,-0.37142856081632686,0.0632911391260558,12.81578947368421,0.4722792607802875,5.3152274937858,12.81578947368421,230,482,2.68640350877193,5,7.04149377593361
29,66,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,31,46,-0.19480519227525725,0.09961190155289534,11.46031746031746,0.4515235457063712,4.7647364024095324,11.46031746031746,326,718,2.498583569405099,12,6.784122562674095
30,67,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,19,37,-0.32142856568877565,0.06133625404015745,12.43939393939394,0.48721071863581,5.1706418632119,12.43939393939394,400,818,2.789473684210526,3,7.397310513447433
31,68,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,27,27,0.0,0.07860261997292195,17.463414634146343,0.4762569832402235,7.175868646954626,17.463414634146343,341,714,2.6260623229461757,13,6.92436974789916
32,69,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,19,40,-0.3559321973570814,0.08452722050927332,12.264150943396226,0.47384615384615386,5.095198838896952,12.264150943396226,308,650,2.6455696202531644,4,7.049230769230769
33,70,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,19,44,-0.3968253905265811,0.05159705155479356,14.448717948717949,0.481810115350488,5.972211225627375,14.448717948717949,543,1127,2.7152380952380955,2,7.085181898846495
34,71,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,55,15,0.5714285632653062,0.06255585338466858,11.677777777777777,0.4871550903901047,4.865973147267153,11.677777777777777,512,1047,2.5514563106796118,6,6.910219675262655
35,72,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,37,34,0.04225352053164056,0.06974459718099744,8.467213114754099,0.45885769603097776,3.5704283243140305,8.467213114754099,474,1023,2.5634765625,6,6.958944281524927
36,73,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,6,1,0.7142856122449125,0.033980582359317564,17.363636363636363,0.5026178010471204,7.1465016658733935,17.363636363636363,96,190,2.860215053763441,3,7.4
37,74,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,31,64,-0.34736841739612195,0.08535489659896235,15.253731343283581,0.5606653620352251,6.325758682127523,15.253731343283581,573,1022,2.756,1,7.2749510763209395
38,75,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,37,11,0.5416666553819447,0.017731806421229478,8.956521739130435,0.3993821712268314,3.742361564142907,8.956521739130435,905,2264,2.3777777777777778,1,6.312279151943463
39,76,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,24,29,-0.0943396208615166,0.062279670902139046,12.85483870967742,0.4755332496863237,5.332148783745498,12.85483870967742,379,793,2.577319587628866,6,6.9621689785624215
40,77,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,11,6,0.2941176297577865,0.055921052447628114,18.4,0.47101449275362317,7.5484057971014495,18.4,130,276,2.714814814814815,1,7.217391304347826
41,78,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,23,11,0.35294116608996573,0.06551059717628016,12.578947368421053,0.47280334728033474,5.220700286280556,12.578947368421053,226,477,2.544468546637744,6,6.884696016771488
42,79,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,67,21,0.5227272667871902,0.08477841995686086,11.505882352941176,0.49079754601226994,4.798671959581379,11.505882352941176,480,975,2.7069864442127214,12,7.1005128205128205
43,80,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,61,23,0.45238094699546494,0.0930232557109377,11.7375,0.48242811501597443,4.887971246006391,11.7375,453,936,2.6294307196562836,33,6.988247863247863
44,81,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,39,20,0.32203389284688316,0.07151515142846648,13.322033898305085,0.5534351145038168,5.550187605123561,13.322033898305085,435,783,2.835249042145594,9,7.57088122605364
45,82,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,49,61,-0.10909090809917356,0.0789096125689314,11.538461538461538,0.465,4.801384615384616,11.538461538461538,558,1193,2.5184563758389262,2,6.913663034367142
46,83,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,40,13,0.5094339526521896,0.09888059683044664,12.725,0.44597249508840864,5.2683889980353635,12.725,227,508,2.464,3,6.748031496062992
47,84,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,29,12,0.4146341362284357,0.0705679861091773,10.54,0.48007590132827327,4.408030360531309,10.54,253,523,2.604651162790698,8,7.065009560229446
48,85,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,60,23,0.44578312715923946,0.07248908290612306,12.705882352941176,0.462037037037037,5.267167755991285,12.705882352941176,499,1072,2.588740458015267,13,6.952425373134329
49,86,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,66,22,0.4999999943181819,0.09025641016383958,11.28735632183908,0.4439918533604888,4.692539270079828,11.28735632183908,436,977,2.582383419689119,18,6.710337768679632
50,87,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,60,36,0.24999999739583337,0.1013727559647595,11.797297297297296,0.4513172966781214,4.899445837590168,11.797297297297296,394,868,2.532013969732247,7,6.753456221198157
51,88,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,69,31,0.3799999962,0.07541478124026034,15.209876543209877,0.5568181818181818,6.3066778900112235,15.209876543209877,686,1232,2.8057851239669422,2,7.440746753246753
52,89,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,25,21,0.08695651984877131,0.058007566131138,10.055555555555555,0.5124309392265194,4.22719459791283,10.055555555555555,371,720,2.726507713884993,7,7.3625
53,90,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,25,32,-0.12280701538935061,0.0773405697729436,13.686274509803921,0.3825214899713467,5.627518399910108,13.686274509803921,267,697,2.3679525222551927,1,6.51793400286944
54,91,https://insights.blackcoffer.com/human-rights-outlook/,25,70,-0.47368420554016627,0.14393939372130396,8.445945945945946,0.472,3.567178378378378,8.445945945945946,295,619,2.577170418006431,12,6.882067851373183
55,92,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,45,15,0.4999999916666668,0.054298642484797606,14.375,0.5082125603864734,5.95328502415459,14.375,526,1032,2.7169441723800194,8,7.040697674418604
56,93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,45,8,0.6981131943752228,0.06400966175844244,12.790322580645162,0.45901639344262296,5.299735589635114,12.790322580645162,364,790,2.5096030729833547,5,6.735443037974684
57,94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,26,5,0.677419332986473,0.05626134291059647,7.098591549295775,0.47023809523809523,3.027531857813548,7.098591549295775,237,495,2.5983772819472617,1,6.961616161616162
58,95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,44,23,0.3134328311427936,0.06706706699993287,13.52,0.4250493096646943,5.578019723865878,13.52,431,1006,2.5410334346504557,19,6.6978131212723655
59,96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,29,46,-0.2266666636444445,0.06329113918709608,13.846153846153847,0.5351851851851852,5.752535612535613,13.846153846153847,578,1079,2.803538175046555,17,7.531047265987025
60,97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,4,7,-0.2727272479338866,0.052631578695542684,16.25,0.5076923076923077,6.7030769230769245,16.25,99,193,2.774869109947644,5,7.373056994818653
61,98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,36,10,0.5652173790170135,0.08170515083178481,11.772727272727273,0.581081081081081,4.941523341523342,11.772727272727273,301,518,2.9332023575638506,1,7.642857142857143
62,99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,8,20,-0.4285714132653067,0.07161125301378196,17.666666666666668,0.4609164420485175,7.2510332434860745,17.666666666666668,171,368,2.6222222222222222,4,6.994565217391305
63,100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,9,7,0.12499999218750048,0.05047318596065241,15.2,0.40789473684210525,6.243157894736842,15.2,124,303,2.53,8,6.749174917491749
64,101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,11,3,0.5714285306122479,0.05223880577522834,11.789473684210526,0.47767857142857145,4.906860902255639,11.789473684210526,107,224,2.8798076923076925,1,7.263392857142857
65,102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,26,57,-0.3734939714036871,0.06786590346045306,20.527272727272727,0.4286979627989371,8.382388276028667,20.527272727272727,484,1129,2.7176901924839596,3,7.1186891054030115
66,103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,8,11,-0.15789472853185638,0.07089552212352417,12.4,0.5645161290322581,5.185806451612904,12.4,140,248,2.9227642276422765,7,7.612903225806452
67,104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,30,22,0.15384615088757403,0.05268490369535471,12.970149253731343,0.48331415420023016,5.38138536317263,12.970149253731343,420,867,2.701900237529691,7,7.158016147635525
68,105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,40,69,-0.2660550434306877,0.09030654507845357,13.03448275862069,0.5158730158730159,5.420142309797483,13.03448275862069,585,1133,2.7157221206581355,1,7.06531332744925
69,106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,3,16,-0.684210490304711,0.054755043069870196,16.0,0.5394736842105263,6.615789473684211,16.0,164,304,2.839590443686007,5,7.5
70,107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,8,6,0.14285713265306196,0.03139013445876652,13.931034482758621,0.49504950495049505,5.770433595083647,13.931034482758621,200,404,2.7810026385224274,2,7.155940594059406
71,108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,29,19,0.20833332899305565,0.0833333331886574,17.129032258064516,0.5781544256120528,7.082874673470627,17.129032258064516,307,531,2.866156787762906,1,7.593220338983051
72,109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,29,46,-0.2266666636444445,0.08907363409848737,10.090909090909092,0.5263835263835264,4.246917046917047,10.090909090909092,409,777,2.6584093872229464,3,7.002574002574002
73,110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,28,0,0.9999999642857155,0.061538461403212175,16.076923076923077,0.5526315789473685,6.651821862348179,16.076923076923077,231,418,2.8719806763285023,1,7.511961722488039
74,111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,68,37,0.2952380924263039,0.08936170205160705,12.382022471910112,0.5644283121597096,5.178580313627929,12.382022471910112,622,1097,2.786825251601098,3,7.437556973564266
75,112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,24,27,-0.05882352825836219,0.07738998470805769,10.96551724137931,0.4937106918238994,4.5836911732812835,10.96551724137931,314,634,2.6618819776714515,10,7.451104100946372
76,113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,47,22,0.36231883532871256,0.08136792443234915,13.220338983050848,0.47435897435897434,5.477879182963929,13.220338983050848,370,775,2.575875486381323,19,7.016774193548387
77,114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,69,39,0.27777777520576136,0.08011869430258256,14.433333333333334,0.48498845265588914,5.9673287143956895,14.433333333333334,630,1293,2.6570086139389195,10,6.878576952822892
78,115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,14,11,0.11999999520000018,0.04882812490463257,13.368421052631579,0.5,5.5473684210526315,13.368421052631579,254,505,2.634920634920635,3,7.417821782178218
79,116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,33,28,0.08196721177102932,0.06695938521738816,11.051948051948052,0.45475910693301996,4.602682863552429,11.051948051948052,387,850,2.599756690997567,7,6.721176470588235
80,117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,17,6,0.4782608487712674,0.04042179254758912,11.533333333333333,0.5645472061657033,4.839152215799615,11.533333333333333,293,519,2.8215686274509806,1,7.7784200385356455
81,118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,32,3,0.8285714048979599,0.07608695635633271,14.533333333333333,0.5711009174311926,6.041773700305811,14.533333333333333,249,434,2.886574074074074,1,7.817972350230415
82,119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,28,17,0.2444444390123458,0.07614213185085934,19.571428571428573,0.48175182481751827,8.021272158498437,19.571428571428573,264,548,2.6567717996289426,1,7.235401459854015
83,120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,36,26,0.16129031997918838,0.06031128398802404,12.780821917808218,0.43193997856377275,5.285104758548797,12.780821917808218,403,930,2.507150715071507,17,6.688172043010753
84,121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,18,8,0.3846153698224858,0.0792682924412552,9.65625,0.5242718446601942,4.072208737864078,9.65625,162,306,2.8664495114006514,1,7.562091503267974
85,122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,8,1,0.7777776913580343,0.025069637813176497,16.285714285714285,0.45321637426900585,6.695572263993316,16.285714285714285,155,342,2.646017699115044,1,6.941520467836257
86,123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,11,2,0.6923076390532585,0.05603448251709275,15.642857142857142,0.5114155251141552,6.46170906718852,15.642857142857142,112,218,2.7685185185185186,2,7.284403669724771
87,124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,24,73,-0.5051546339674781,0.1430678463966551,9.228571428571428,0.47678018575851394,3.882140645731977,9.228571428571428,308,638,2.5654205607476634,14,6.866771159874608
88,125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,12,25,-0.35135134185536915,0.1209150322845914,12.75,0.4673202614379085,5.286928104575164,12.75,143,297,2.6567656765676566,6,7.158249158249158
89,126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,20,15,0.14285713877551032,0.06249999988839286,14.416666666666666,0.4701348747591522,5.954720616570327,14.416666666666666,244,519,2.639442231075697,4,6.938342967244702
90,127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,33,6,0.6923076745562136,0.10863509719043149,16.761904761904763,0.5,6.904761904761905,16.761904761904763,176,350,2.7342857142857144,9,7.054285714285714
91,128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,58,22,0.4499999943750001,0.11142061265818856,8.883116883116884,0.3845029239766082,3.707047922837397,8.883116883116884,263,679,2.3875739644970415,6,6.58321060382916
92,129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,16,2,0.7777777345679036,0.04044943811134958,12.382352941176471,0.42280285035629456,5.122062316613107,12.382352941176471,178,418,2.5349397590361447,3,6.832535885167464
93,130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,19,21,-0.04999999875000003,0.06944444432388118,14.538461538461538,0.48148148148148145,6.007977207977208,14.538461538461538,273,566,2.577264653641208,8,7.035335689045937
94,131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,38,42,-0.04999999937500001,0.07414272467642008,11.784090909090908,0.49469623915139826,4.911514859296923,11.784090909090908,513,1032,2.6141732283464565,11,7.037790697674419
95,132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,7,3,0.39999996000000404,0.04329004310264051,16.615384615384617,0.49074074074074076,6.842450142450144,16.615384615384617,106,215,2.7884615384615383,3,7.1720930232558135
96,133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,31,4,0.7714285493877557,0.054517133871468636,14.19047619047619,0.4664429530201342,5.86276765739853,14.19047619047619,278,593,2.5240549828178693,2,6.7521079258010115
97,134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,33,33,0.0,0.08741721842726197,14.137254901960784,0.44521497919556174,5.832987952462538,14.137254901960784,321,716,2.5659574468085107,4,6.907821229050279
98,135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,8,36,-0.6363636219008268,0.05662805655517625,13.12962962962963,0.4894217207334274,5.447620540145223,13.12962962962963,347,709,2.651537335285505,1,7.218617771509168
99,136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,31,54,-0.2705882321107267,0.10718789393797239,13.607142857142858,0.494750656167979,5.640757405324335,13.607142857142858,377,762,2.6893333333333334,3,7.223097112860892
100,137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,27,25,0.03846153772189351,0.09629629611796982,20.20689655172414,0.3054607508532423,8.204942921030954,20.20689655172414,179,586,2.2330960854092528,43,5.994880546075085
101,138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,39,48,-0.10344827467300834,0.11240310062997015,9.881578947368421,0.4673768308921438,4.139582311304227,9.881578947368421,351,746,2.5635876840696117,28,6.82171581769437
102,139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,38,12,0.5199999896000003,0.061124694301803555,13.0,0.5026525198938993,5.40106100795756,13.0,379,754,2.674355495251018,2,7.143236074270557
103,140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,60,17,0.5584415511890708,0.0627035830108277,16.636363636363637,0.5127504553734062,6.859645636694818,16.636363636363637,563,1096,2.7154850746268657,3,7.25
104,141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,10,10,0.0,0.054054053907962016,20.533333333333335,0.5357142857142857,8.427619047619048,20.533333333333335,165,307,2.8947368421052633,5,7.501628664495114
105,142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,11,17,-0.21428570663265334,0.09333333302222223,14.052631578947368,0.5168539325842697,5.827794204612656,14.052631578947368,138,266,2.7849056603773583,3,7.526315789473684
106,143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,8,24,-0.49999998437500054,0.0669456065545071,12.243243243243244,0.47902869757174393,5.0889087763259955,12.243243243243244,217,452,2.6286353467561523,2,7.157079646017699
108,145,https://insights.blackcoffer.com/blockchain-in-fintech/,7,7,0.0,0.04844290640677195,17.857142857142858,0.468,7.330057142857143,17.857142857142858,117,250,2.764705882352941,4,7.064
109,146,https://insights.blackcoffer.com/blockchain-for-payments/,11,14,-0.11999999520000018,0.07102272707095816,13.083333333333334,0.5063694267515924,5.435881104033971,13.083333333333334,159,314,2.8949152542372882,2,7.601910828025478
110,147,https://insights.blackcoffer.com/the-future-of-investing/,17,51,-0.49999999264705897,0.09826589581175449,12.339622641509434,0.4525993883792049,5.116888811955456,12.339622641509434,296,654,2.570962479608483,1,6.7629969418960245
111,148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,84,32,0.4482758582045185,0.09563066768703159,14.763157894736842,0.4857397504456328,6.099559058072991,14.763157894736842,545,1117,2.596745027124774,1,7.062667860340197
112,149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,36,66,-0.2941176441753172,0.08680851056441828,10.705882352941176,0.45604395604395603,4.464770523594053,10.705882352941176,498,1088,2.536259541984733,13,6.711397058823529
113,150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,36,41,-0.06493506409175241,0.10461956507524516,10.202898550724637,0.4772727272727273,4.272068511198945,10.202898550724637,336,701,2.619456366237482,9,7.022824536376604
